title,description,url,img_url,youtube_video,Sub_region,Calories,Protein,Time
South Indian Lentil Kootu,A very South Indian dish that is quick to make and easy on the stomach.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4470,https://images.media-allrecipes.com/userphotos/250x250/250487.jpg,https://www.youtube.com/results?search_query=How+to+make+South+Indian+Lentil+Kootu,Indian,315.0,26.3874,55
Indian-Inspired Cauliflower and Potato Casserole,This is my nod to the Indian dish Aloo Gobi. I sometimes add cooked chicken to make it a one-pot dinner.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4477,https://images.media-allrecipes.com/userphotos/560x315/4335545.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian-Inspired+Cauliflower+and+Potato+Casserole,Indian,284.0,25.8928,80
Potatoes with Fresh Ginger and Chilies,This is a deliciously spicy potato dish that can be served as a main or side dish. Add as many or as few chile peppers as you like!,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4479,https://images.media-allrecipes.com/userphotos/560x315/1111888.jpg,https://www.youtube.com/results?search_query=How+to+make+Potatoes+with+Fresh+Ginger+and+Chilies,Indian,305.0,6.6948,45
Okra Fry,A wonderfully spicy dish if you can find the spices necessary in your grocery store. Asafoetida is available in Indian food stores and some grocery stores. It has garlicky smell and should be used sparingly. Best served with rice or bread.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4480,https://images.media-allrecipes.com/userphotos/560x315/707126.jpg,https://www.youtube.com/results?search_query=How+to+make+Okra+Fry,Indian,262.0,9.4811,0
Vagharela Bhath,I am always on the lookout for quick and easy lunch recipes. I really like the ones that use leftover rice as that is something we always have at our house. I learned this recipe from a Gujarati friend. You can omit the onions if you want.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4484,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Vagharela+Bhath,Indian,837.0,76.4667,35
Spicy Indian (Gujarati) Green Beans,"These Gujarati-style Indian green beans deliver sweet, salty, and spicy flavors in every bite.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4488,https://images.media-allrecipes.com/userphotos/250x250/219053.jpg,https://www.youtube.com/results?search_query=How+to+make+Spicy+Indian+(Gujarati)+Green+Beans,Indian,171.0,9.1224,30
Easy Indian Style Okra,I learned this traditional Indian okra recipe from my friend. It is easy to make with fresh okra and spices in a skillet.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4490,https://geniuskitchen.sndimg.com/gk/img/gk-shareGraphic.png,https://www.youtube.com/results?search_query=How+to+make+Easy+Indian+Style+Okra,Indian,126.0,18.355,35
Patholi,"I don't know that that many people know this dish, but once you try it, you will want to know how to make it. This is a classic Andhra dish that is much loved in our house. My mother makes the best Patholi I have ever eaten; this is her recipe. Serve with hot rice and ghee. Patholi is dry and works very well with Pulusu pacchadi (Andhra sweet-sour stew) and avakaya (Andhra mango pickle)",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4495,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Patholi,Indian,339.0,58.1451,285
Nitya's Cauliflower,"A wonderful dish! Not your boring vegetable! I love the cabbage as much as the cauliflower but plan to use a bigger pan, like a Dutch oven, if you are using cabbage instead of cauliflower.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4496,https://images.media-allrecipes.com/userphotos/560x315/1974614.jpg,https://www.youtube.com/results?search_query=How+to+make+Nitya's+Cauliflower,Indian,147.0,0.1285,35
Matar Pulao with Nuts,"Basmati rice pilaf with peas, cashews and almonds. Similar to the rice pilaf served in Indian restaurants.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4503,https://images.media-allrecipes.com/userphotos/560x315/6335304.jpg,https://www.youtube.com/results?search_query=How+to+make+Matar+Pulao+with+Nuts,Indian,222.0,2.8957,70
Indian Saffron Rice,"Indian saffron is darker and richer in red-orange color than Spanish or Italian saffron, giving rice a better flavor. You should always steep the saffron in hot water ahead of time and use part of the liquid in your recipe. This rice recipe is prepared in the Indian manner.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4504,https://images.media-allrecipes.com/userphotos/560x315/429153.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian+Saffron+Rice,Indian,154.0,16.345,25
Spicy Sweet Potato Salad,"It's important to use good mayonnaise in this recipe, and to let the cooked potatoes chill overnight before making the salad. Vary the seasoning amounts to suit your taste.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4507,https://images.media-allrecipes.com/userphotos/560x315/769375.jpg,https://www.youtube.com/results?search_query=How+to+make+Spicy+Sweet+Potato+Salad,Indian,333.0,101.0525,1Day50
Cucumber-Cilantro Raita (Yogurt),"Quick and tasty Indian yogurt side dish that can help cool down any spicy meal. You can also add other veggies like onion, tomatoes, or bell peppers. I ate this almost every day growing up. The leftover cucumber seeds also taste great marinated in a little lemon juice with salt and pepper!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4528,https://images.media-allrecipes.com/userphotos/560x315/4525640.jpg,https://www.youtube.com/results?search_query=How+to+make+Cucumber-Cilantro+Raita+(Yogurt),Indian,15.0,17.0243,20
Cranberry Thokku,"Spicy, tangy cranberry pickle recipe from my mom.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4537,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Cranberry+Thokku,Indian,53.0,1.4089,11
Indian-Inspired Egg Salad,"Unexpected Indian flavorings take this favorite to an appealing new place. Eat with pita chips, bread, or carrot sticks.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4543,https://images.media-allrecipes.com/userphotos/560x315/1031671.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian-Inspired+Egg+Salad,Indian,187.0,38.6833,0
Indian Salad,"This is a very tasty brown rice recipe salad. Mmm!! Very different and tasty served with barbeque meats. I don't think this need to be changed at all, it is so perfect the way it is.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4544,https://images.media-allrecipes.com/userphotos/560x315/32885.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian+Salad,Indian,451.0,25.7335,35
Tom's Mulligatawny Soup,"Literally translated, 'Mulligatawny' means 'fire water.' Although it's not spicy, you can adjust the curry to your desired hotness.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4546,https://images.media-allrecipes.com/userphotos/560x315/1050545.jpg,https://www.youtube.com/results?search_query=How+to+make+Tom's+Mulligatawny+Soup,Indian,67.0,144.1054,55
Easy Indian Tomato Soup (Saar),"Just the thing for a cold wintry night. Here is a wonderfully easy recipe for traditional Indian tomato soup. It is ready in a jiffy, tastes wonderful, and acts as a lovely side-dish or appetizer. Serve it with a heavy curry/rice combo and some papadams and you are in heaven.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4551,https://geniuskitchen.sndimg.com/gk/img/gk-shareGraphic.png,https://www.youtube.com/results?search_query=How+to+make+Easy+Indian+Tomato+Soup+(Saar),Indian,108.0,10.007,25
Curried Stew with Lamb,"Lamb is marinated in yogurt and garlic overnight, then slowly stewed with curry spices, almonds and currants.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4556,https://images.media-allrecipes.com/userphotos/560x315/4568281.jpg,https://www.youtube.com/results?search_query=How+to+make+Curried+Stew+with+Lamb,Indian,623.0,255.4264,0
Cilantro Jalapeno Pesto with Lime,"This is a spicy alternative to classic basil pesto. You can control the spiciness by using less jalapeno and by removing the seeds and white membrane of the pepper before adding it to the pesto. If you like the spice, just throw it all in!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4558,https://images.media-allrecipes.com/userphotos/560x315/1803496.jpg,https://www.youtube.com/results?search_query=How+to+make+Cilantro+Jalapeno+Pesto+with+Lime,Indian,129.0,11.9308,10
Masur Dahl,This is a delicious Indian lentil soup with spicy red onions!,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4560,https://images.media-allrecipes.com/userphotos/250x250/618726.jpg,https://www.youtube.com/results?search_query=How+to+make+Masur+Dahl,Indian,344.0,96.7239,85
Garam Masala,I needed this to make butter chicken one night and didn't have any on hand. I keep a well stocked spice cabinet and was able to come up with this.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4563,https://images.media-allrecipes.com/userphotos/250x250/426619.jpg,https://www.youtube.com/results?search_query=How+to+make+Garam+Masala,Indian,34.0,8.2077,25
Pudina (Mint) Chutney,This is a very versatile chutney and can be used in many ways. I love mixing this chutney with butter and spreading it on bread for sandwiches. I also add some to my omelets.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4565,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Pudina+(Mint)+Chutney,Indian,15.0,9.1225,5
Lucy's Tomato and Peach Chutney,A sweet and spicy chutney that's very addictive. So easy to make you'll find yourself adding this to just about any dish!,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4569,https://images.media-allrecipes.com/userphotos/560x315/1381292.jpg,https://www.youtube.com/results?search_query=How+to+make+Lucy's+Tomato+and+Peach+Chutney,Indian,18.0,65.6991,155
Easy Carrot Salad (Indian-Style),"An easy cold Indian-style carrot salad, ready in minutes.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4577,https://images.media-allrecipes.com/userphotos/560x315/873015.jpg,https://www.youtube.com/results?search_query=How+to+make+Easy+Carrot+Salad+(Indian-Style),Indian,41.0,4.941,20
South Indian Chickpea Salad,"The State of Tamil Nadu in South India is the origin for Madras Curry, versatile salads, and stir-fry. Of course, locally they are known by different names. A twist on a traditional salad, my chickpea salad can be made as an appetizer or a healthy snack with tea.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4583,https://images.media-allrecipes.com/userphotos/560x315/999915.jpg,https://www.youtube.com/results?search_query=How+to+make+South+Indian+Chickpea+Salad,Indian,221.0,64.8917,60
Smoky Eggplant and Yogurt Salad,"This is a very simple, healthy and elegant salad that is inspired by Indian cooking. The smoking though not necessary is highly recommended. It can be served with any lean piece of grilled meat, poultry or fish.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4597,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Smoky+Eggplant+and+Yogurt+Salad,Indian,129.0,13.1995,50
Mango Lassi I,"A cooling drink made with mango and yogurt, Eastern Indian Lassi.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4601,https://images.media-allrecipes.com/userphotos/250x250/770743.jpg,https://www.youtube.com/results?search_query=How+to+make+Mango+Lassi+I,Indian,85.0,9.8545,7
Roti Canai_Paratha (Indian Pancake),"Breakfast, lunch, tea time, and dinner - this popular Indian pancake is available for a meal or snack. As kids we ate it sprinkled with sugar. It's typically served with curry and sambal if you choose to spice it up.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4609,https://images.media-allrecipes.com/userphotos/560x315/3678414.jpg,https://www.youtube.com/results?search_query=How+to+make+Roti+Canai_Paratha+(Indian+Pancake),Indian,357.0,15.6302,150
Pakistani Style Vegetables,"This is a great side dish to spice up your vegetables. You can even use left over vegetables of any kind! Goes great with rice. You can alter the red pepper to get the desired spice level as well. My family loves it, and yours will too!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/5124,https://images.media-allrecipes.com/userphotos/560x315/6703761.jpg,https://www.youtube.com/results?search_query=How+to+make+Pakistani+Style+Vegetables,Pakistani,207.0,19.8991,55
Kokub's Mango Chutney from Pakistan,"We live in Saudi Arabia in a close-knit community full of different cultures, and our neighbors from Pakistan have become like our extended family away from home. Kokub, one of our neighbors, makes the most amazing mango chutney. A few years ago she invited me to help her. Of course, she doesn't use a recipe, so the next time I went over with my measuring cups and scale so I could recreate her magic on my own. What an incredible experience!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/5133,https://images.media-allrecipes.com/userphotos/250x250/50104.jpg,https://www.youtube.com/results?search_query=How+to+make+Kokub's+Mango+Chutney+from+Pakistan,Pakistani,107.0,1.5732,540
Minced Beef with Black-Eyed Beans,"This is a Pakistani dish. When ever my mother makes this dish there is none left. She does not like to be heavy handed with spices, which makes her cooking light, yet aromatic. We usually eat this dish with warm pita, raita (yogurt laced with a dash each of salt, black pepper, cumin powder and chopped green chilies), and finely sliced onion laced with lemon juice.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/5134,https://images.media-allrecipes.com/userphotos/560x315/4575814.jpg,https://www.youtube.com/results?search_query=How+to+make+Minced+Beef+with+Black-Eyed+Beans,Pakistani,372.0,54.4005,35
Adipoli Parathas,A very tasty snack that is easy to make. This whole wheat flatbread with a spiced shrimp filling makes a great sandwich. Enjoy!,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/5139,https://images.media-allrecipes.com/userphotos/560x315/5287991.jpg,https://www.youtube.com/results?search_query=How+to+make+Adipoli+Parathas,Pakistani,349.0,86.3478,120
